_id,actorLink,actorName,actors,characterImageFull,characterImageThumb,characterLink,characterName,kingsguard,nickname,royal
63a6042abeb772f722cd6e95,/name/nm4768858/,Pixie Le Knot,,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJhNmU5NGItMmUwNC00NDgxLThlYWMtMzc0NTQ4YmZiMDIxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_SY1000_CR0,0,1718,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BZmJhNmU5NGItMmUwNC00NDgxLThlYWMtMzc0NTQ4YmZiMDIxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0431526/,Kayla,,,
63a6042abeb772f722cd6e96,/name/nm2461009/,Tim Landers,,,,/character/ch0305327/,Kegs,,,
63a6042abeb772f722cd6e97,/name/nm0312245/,Ian Gelder,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZkMzliOWYtODIwNS00ZTU2LWIxNTAtYjFlNTA1YjdhNzc4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZkMzliOWYtODIwNS00ZTU2LWIxNTAtYjFlNTA1YjdhNzc4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305013/,Kevan Lannister,,,
63a6042abeb772f722cd6e98,/name/nm0597388/,Jason Momoa,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTE2MjczM15BMl5BanBnXkFtZTcwMDA5NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTE2MjczM15BMl5BanBnXkFtZTcwMDA5NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0171388/,Khal Drogo,,,
63a6042abeb772f722cd6e99,/name/nm0622533/,Joseph Naufahu,,https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZkODIwY2MtNzViYS00NDEwLWE2ZjItZDFiMzg1MWVjMzQwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZkODIwY2MtNzViYS00NDEwLWE2ZjItZDFiMzg1MWVjMzQwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0538748/,Khal Moro,,,
63a6042abeb772f722cd6e9a,/name/nm3040811/,Andrei Claude,,https://images-na.ssl-images-amazon.com/images/M/MV5BYTFkMWRiMDItN2Q2Ny00N2VlLWIxMzYtZDMwODkwNDE4ZTYyXkEyXkFqcGdeQXVyMTk0NzA0Njg@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTFkMWRiMDItN2Q2Ny00N2VlLWIxMzYtZDMwODkwNDE4ZTYyXkEyXkFqcGdeQXVyMTk0NzA0Njg@._V1._SX100_SY140_.jpg,/character/ch0535371/,Khal Rhalko,,,
63a6042abeb772f722cd6e9b,/name/nm0341739/,Raymond Griffiths,,,,/character/ch0156278/,King Joffrey Baratheon Dwarf,,,
63a6042abeb772f722cd6e9c,/name/nm2482781/,Dean Whatton,,,,/character/ch0246253/,King Renly Baratheon Dwarf,,,
63a6042abeb772f722cd6e9d,/name/nm3338062/,George Appleby,,,,/character/ch0158596/,King Robb Stark Dwarf,,,
63a6042abeb772f722cd6e9e,/name/nm3453345/,Maxwell Laird,,,,/character/ch0250897/,King Stannis Baratheon Dwarf,,,
63a6042abeb772f722cd6e9f,/name/nm1168404/,Reg Wayment,,,,/character/ch0348391/,"King's Landing Rioter #1",,,
63a6042abeb772f722cd6ea0,/name/nm0432837/,Marko Juraga,,,,/character/ch0348391/,"King's Landing Rioter #2",,,
63a6042abeb772f722cd6ea1,/name/nm5037688/,Rea Separovic,,,,/character/ch0348391/,"King's Landing Rioter #3",,,
63a6042abeb772f722cd6ea2,/name/nm0119804/,Ania Bukstein,,https://images-na.ssl-images-amazon.com/images/M/MV5BZGNkYWZlZmYtM2Y4Yi00YmJjLTk1OTktNDc0YmMxODY5ZTI2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZGNkYWZlZmYtM2Y4Yi00YmJjLTk1OTktNDc0YmMxODY5ZTI2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540065/,Kinvara,,,
63a6042abeb772f722cd6ea3,/name/nm8314450/,Lucy Hayes,,,,/character/ch0576869/,Kitty Frey,,,
63a6042abeb772f722cd6ea4,/name/nm3122423/,Patrick Ryan,,,,/character/ch0305317/,Knight of House Frey,,,
63a6042abeb772f722cd6ea5,/name/nm0734304/,Paddy Rocks,,,,/character/ch0305322/,Knight of House Lynderly,,,
63a6042abeb772f722cd6ea6,/name/nm0170799/,Steven Cole,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjRmMzgyY2QtMzNmYy00NmRhLWIxNzItOGEwOWU2MzA5YjUwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjRmMzgyY2QtMzNmYy00NmRhLWIxNzItOGEwOWU2MzA5YjUwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304969/,Kovarro,,,
63a6042abeb772f722cd6ea7,/name/nm0383835/,Dan Hildebrand,,https://images-na.ssl-images-amazon.com/images/M/MV5BMWIzZGY0NWUtMmM1OC00NDYzLTkxMjYtM2I1MGM5MTkzODMwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMWIzZGY0NWUtMmM1OC00NDYzLTkxMjYtM2I1MGM5MTkzODMwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0339503/,Kraznys mo Nakloz,,,
63a6042abeb772f722cd6ea8,/name/nm4450657/,Kevin Keenan,,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305315/,Kurleket,,,
63a6042abeb772f722cd6ea9,,,,,,,Lady,,,
63a6042abeb772f722cd6eaa,/name/nm0204583/,Essie Davis,,https://images-na.ssl-images-amazon.com/images/M/MV5BZTUyOTFlNjgtYzJjYS00MDY5LWJhMDQtYTJiZThjOTlmNTg3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZTUyOTFlNjgtYzJjYS00MDY5LWJhMDQtYTJiZThjOTlmNTg3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0541190/,Lady Crane,,,
63a6042abeb772f722cd6eab,/name/nm1638294/,Eugene Simon,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MTQ5MzEzNV5BMl5BanBnXkFtZTgwNTQ4MDA2NTE@._V1_SY1000_CR0,0,1503,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MTQ5MzEzNV5BMl5BanBnXkFtZTgwNTQ4MDA2NTE@._V1._SX100_SY140_.jpg,/character/ch0376927/,Lancel Lannister,,,
63a6042abeb772f722cd6eac,/name/nm0174449/,Aiden Condron,,,,/character/ch0305308/,Lannister Captain,,,
63a6042abeb772f722cd6ead,/name/nm0481924/,Richard Laing,,,,/character/ch0305308/,Lannister Captain,,,
63a6042abeb772f722cd6eae,/name/nm1406364/,Conor Delaney,,,,/character/ch0305047/,Lannister Guardsman,,,
63a6042abeb772f722cd6eaf,/name/nm4492930/,Simon Stewart,,,,/character/ch0379228/,Lannister Messenger,,,
63a6042abeb772f722cd6eb0,/name/nm3292422/,Chris Gallagher,,,,/character/ch0379230/,Lannister Scout,,,
63a6042abeb772f722cd6eb1,/name/nm5908524/,Christian Vit,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzM5ODM3OV5BMl5BanBnXkFtZTgwMjU1ODg2NTE@._V1_SX865_CR0,0,865,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzM5ODM3OV5BMl5BanBnXkFtZTgwMjU1ODg2NTE@._V1._SX100_SY140_.jpg,/character/ch0539716/,Lead Dornish Guard,,,
63a6042abeb772f722cd6eb2,,,"[{""actorName"":""Kae Alexander"",""actorLink"":""/name/nm5221696/"",""seasonsActive"":[6]},{""actorName"":""Octavia Selena Alexandru"",""actorLink"":""/name/nm3238466/"",""seasonsActive"":[4]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BYTJjNGJhYmYtNGViMy00NTg3LWI0M2YtNmM3OGI3NzA3MGVjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTJjNGJhYmYtNGViMy00NTg3LWI0M2YtNmM3OGI3NzA3MGVjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0467999/,Leaf,,,
63a6042abeb772f722cd6eb3,/name/nm1778512/,Jóhannes Haukur Jóhannesson,,https://images-na.ssl-images-amazon.com/images/M/MV5BZWYxOGUwODAtZmY0MS00OTFkLWI0YTUtZTkxNjI1ZjE1YmJhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZWYxOGUwODAtZmY0MS00OTFkLWI0YTUtZTkxNjI1ZjE1YmJhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0542106/,Lem Lemoncloak,,,
63a6042abeb772f722cd6eb4,/name/nm0564516/,Vinnie McCabe,,,,/character/ch0305040/,Leo Lefford,,,
63a6042abeb772f722cd6eb5,/name/nm3330066/,Sarine Sofair,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBjZDY4M2YtOWU1ZC00NTA2LWI4ODItYWZjYjlhMWY5NDhmL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBjZDY4M2YtOWU1ZC00NTA2LWI4ODItYWZjYjlhMWY5NDhmL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0476558/,Lhara,,,
63a6042abeb772f722cd6eb6,/name/nm6537691/,Samuel Paul Small,,,,/character/ch0305326/,Little Bird,,,
63a6042abeb772f722cd6eb7,/name/nm4475204/,Tristan Mercieca,,,,/character/ch0305326/,Little Bird,,,
63a6042abeb772f722cd6eb8,/name/nm8127150/,Michael Nevin,,,,/character/ch0305326/,Little Bird #3,,,
63a6042abeb772f722cd6eb9,/name/nm8127151/,Jesse Magee,,,,/character/ch0305326/,Little Bird #4,,,
63a6042abeb772f722cd6eba,/name/nm8133415/,Iona Clarke,,,,/character/ch0305326/,Little Bird #5,,,
63a6042abeb772f722cd6ebb,/name/nm8127152/,Lucy Gallagher,,,,/character/ch0305326/,Little Bird #6,,,
63a6042abeb772f722cd6ebc,/name/nm6462692/,Fionn Kernan,,,,/character/ch0305326/,Little Bird #7,,,
63a6042abeb772f722cd6ebd,/name/nm1707712/,Zachary Baharov,,https://images-na.ssl-images-amazon.com/images/M/MV5BMDU5NzIxYzQtNDExMi00YTljLThiNjItMWIxNDEwZTJhNjZkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMDU5NzIxYzQtNDExMi00YTljLThiNjItMWIxNDEwZTJhNjZkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0511931/,Loboda,,,
63a6042abeb772f722cd6ebe,/name/nm0852965/,Noah Taylor,,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg1MDM2ODE0MF5BMl5BanBnXkFtZTcwNzM4MzA0OQ@@._V1_SY1000_CR0,0,665,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BOTg1MDM2ODE0MF5BMl5BanBnXkFtZTcwNzM4MzA0OQ@@._V1._SX100_SY140_.jpg,/character/ch0045904/,Locke,,,
63a6042abeb772f722cd6ebf,/name/nm5502252/,Elizabeth Cadwallader,,https://images-na.ssl-images-amazon.com/images/M/MV5BODQ5MTY2MjAtZmM4NC00OGZmLWIyYjEtYTNlOGQxMzg2NzgxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BODQ5MTY2MjAtZmM4NC00OGZmLWIyYjEtYTNlOGQxMzg2NzgxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0511247/,Lollys Stokeworth,,,
63a6042abeb772f722cd6ec0,/name/nm2869309/,Eros Vlahos,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MWUxMzYtMTAxNy00M2MzLTk5N2QtOTY1ZTE1ZGE2OTU4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MWUxMzYtMTAxNy00M2MzLTk5N2QtOTY1ZTE1ZGE2OTU4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0257030/,Lommy Greenhands,,,
63a6042abeb772f722cd6ec1,/name/nm3645691/,Finn Jones,,https://images-na.ssl-images-amazon.com/images/M/MV5BNzcwNDAxZGMtODU1Mi00YzA2LWJhMzYtN2FjZjg2YWZlMTQ4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNzcwNDAxZGMtODU1Mi00YzA2LWJhMzYtN2FjZjg2YWZlMTQ4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0231428/,Loras Tyrell,,,
63a6042abeb772f722cd6ec2,/name/nm5651524/,Mark Coney,,,,/character/ch0305041/,Lord Galbart Glover,,,
63a6042abeb772f722cd6ec3,/name/nm1101680/,Gordon Fulton,,,,/character/ch0305334/,Lord Portan,,,
63a6042abeb772f722cd6ec4,/name/nm0384152/,Conleth Hill,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNDk2MjczM15BMl5BanBnXkFtZTcwODk0ODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNDk2MjczM15BMl5BanBnXkFtZTcwODk0ODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0249636/,Lord Varys,,,
63a6042abeb772f722cd6ec5,/name/nm0641596/,"Jer O'Leary",,,,/character/ch0379224/,Lordsport Dockhand,,,
63a6042abeb772f722cd6ec6,,,"[{""actorName"":""Daniel Tuite"",""actorLink"":""/name/nm1264590/"",""seasonsActive"":[6]},{""actorName"":""Tom Brooke"",""actorLink"":""/name/nm1623508/"",""seasonsActive"":[3]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BMDc0NDA3YmYtZTNjYi00ZDExLWE2NTUtNzk5NjI3MGI3NzM0XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMDc0NDA3YmYtZTNjYi00ZDExLWE2NTUtNzk5NjI3MGI3NzM0XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0384471/,Lothar Frey,,,
63a6042abeb772f722cd6ec7,/name/nm3524836/,Steve Cash,,,,/character/ch0509452/,"Loyal Night's Watchman #1",,,
63a6042abeb772f722cd6ec8,/name/nm6342915/,Robert Fawsitt,,,,/character/ch0509452/,"Loyal Night's Watchman #2",,,
63a6042abeb772f722cd6ec9,/name/nm8165602/,Bella Ramsey,,https://images-na.ssl-images-amazon.com/images/M/MV5BOTY3MWNmYjAtZjZhYi00M2IzLWJjNDMtMjUzZmU3NTYyYWUxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BOTY3MWNmYjAtZjZhYi00M2IzLWJjNDMtMjUzZmU3NTYyYWUxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0541884/,Lyanna Mormont,,,
63a6042abeb772f722cd6eca,/name/nm4957233/,Aisling Franciosi,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5NTczY2QtNmQxYS00NTAwLWE2ZTAtYzc1MTkyZGU5MzRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5NTczY2QtNmQxYS00NTAwLWE2ZTAtYzc1MTkyZGU5MzRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0543804/,Lyanna Stark,,,
63a6042abeb772f722cd6ecb,/name/nm0225483/,Kate Dickie,,https://images-na.ssl-images-amazon.com/images/M/MV5BMmNlYTYzOTYtOTg1ZC00YzdlLTliNTgtZDhjMTY1MGViZTA5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMmNlYTYzOTYtOTg1ZC00YzdlLTliNTgtZDhjMTY1MGViZTA5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0251736/,Lysa Arryn,,,
63a6042abeb772f722cd6ecc,/name/nm0004355/,Roger Ashton-Griffiths,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTcyZWFjZjItYmI4NS00ZDE2LTg4Y2YtYWJkYWI5MWJlNWFjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTcyZWFjZjItYmI4NS00ZDE2LTg4Y2YtYWJkYWI5MWJlNWFjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0384328/,Mace Tyrell,,,
63a6042abeb772f722cd6ecd,/name/nm0891092/,Peter Vaughan,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NDY4MzI5NV5BMl5BanBnXkFtZTcwMTk0ODg5NA@@._V1_SX1500_CR0,0,1500,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NDY4MzI5NV5BMl5BanBnXkFtZTcwMTk0ODg5NA@@._V1._SX100_SY140_.jpg,/character/ch0246936/,Maester Aemon,,,
63a6042abeb772f722cd6ece,/name/nm0203882/,Oliver Ford Davies,,https://images-na.ssl-images-amazon.com/images/M/MV5BYjFmNDZjM2YtMGRkMy00NWM2LThjNWUtYzFkZGRjMjk0YWZlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYjFmNDZjM2YtMGRkMy00NWM2LThjNWUtYzFkZGRjMjk0YWZlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0255280/,Maester Cressen,,,
63a6042abeb772f722cd6ecf,/name/nm0838910/,Donald Sumpter,,https://images-na.ssl-images-amazon.com/images/M/MV5BYjk0MmZiNmUtMTljMy00MmY1LTg1ODgtY2FkMjczMjI4ZWQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYjk0MmZiNmUtMTljMy00MmY1LTg1ODgtY2FkMjczMjI4ZWQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0171393/,Maester Luwin,,,
63a6042abeb772f722cd6ed0,/name/nm1483416/,Richard Rycroft,,,,/character/ch0550545/,Maester Wolkan,,,
63a6042abeb772f722cd6ed1,/name/nm2807170/,Neil Fingleton,,https://images-na.ssl-images-amazon.com/images/M/MV5BMDI5NjYzMDMtMmNkOC00MDA4LWI1OTctN2EzYzQ2ZmNiZWYwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SY1000_SX1000_AL_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMDI5NjYzMDMtMmNkOC00MDA4LWI1OTctN2EzYzQ2ZmNiZWYwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1._SX100_SY140_.jpg,/character/ch0510933/,Mag the Mighty,,,
63a6042abeb772f722cd6ed2,/name/nm0562003/,Jodhi May,,https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ4ZTIyNjYtZWZlZS00MTVjLTgxZTEtMWYyM2RhMzcwYzc4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ4ZTIyNjYtZWZlZS00MTVjLTgxZTEtMWYyM2RhMzcwYzc4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0334882/,Maggy,,,
63a6042abeb772f722cd6ed3,/name/nm2162079/,Ivailo Dimitrov,,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjdmM2ZlMTQtOGRlMy00NzAyLWE0MWYtM2JiMjNlNjA3MDU2XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BNjdmM2ZlMTQtOGRlMy00NzAyLWE0MWYtM2JiMjNlNjA3MDU2XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1._SX100_SY140_.jpg,/character/ch0379227/,Mago,,,
63a6042abeb772f722cd6ed4,/name/nm4982614/,Dennis Stokes,,,,/character/ch0441614/,Male Prostitute,,,
63a6042abeb772f722cd6ed5,/name/nm0015382/,Adewale Akinnuoye-Agbaje,,https://images-na.ssl-images-amazon.com/images/M/MV5BZmUwYTA2YjUtZWU5Zi00OTY1LTlhYjMtOGRhMDZlNTEyOTEzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZmUwYTA2YjUtZWU5Zi00OTY1LTlhYjMtOGRhMDZlNTEyOTEzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0519184/,Malko,,,
63a6042abeb772f722cd6ed6,/name/nm0001354/,Ciarán Hinds,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzQyNjAwNF5BMl5BanBnXkFtZTcwODcyMTEwOQ@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzQyNjAwNF5BMl5BanBnXkFtZTcwODcyMTEwOQ@@._V1._SX100_SY140_.jpg,/character/ch0335039/,Mance Rayder,,,
63a6042abeb772f722cd6ed7,/name/nm0243696/,James Doran,,,,/character/ch0306220/,Mandon Moore,true,,
63a6042abeb772f722cd6ed8,/name/nm6442298/,Conor Watters,,,,/character/ch0525536/,Manservant,,,
63a6042abeb772f722cd6ed9,/name/nm4982706/,Josephine Gillan,,https://images-na.ssl-images-amazon.com/images/M/MV5BYTZkM2M5OWItNjQ1NC00MDcyLWIwYjItODBhZmI5NWYxMDVlL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTZkM2M5OWItNjQ1NC00MDcyLWIwYjItODBhZmI5NWYxMDVlL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0431527/,Marei,,,
63a6042abeb772f722cd6eda,/name/nm1754059/,Natalie Dormer,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzODQ1MDg3NV5BMl5BanBnXkFtZTcwODA4NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzODQ1MDg3NV5BMl5BanBnXkFtZTcwODA4NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0251974/,Margaery Tyrell,,,
63a6042abeb772f722cd6edb,/name/nm2983094/,Aisling Jarrett-Gavin,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NjcwMzAzN15BMl5BanBnXkFtZTcwNzgxNTcyOQ@@._V1_SX1500_CR0,0,1500,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NjcwMzAzN15BMl5BanBnXkFtZTcwNzgxNTcyOQ@@._V1._SX100_SY140_.jpg,/character/ch0270368/,"Margaery's Handmaiden",,,
63a6042abeb772f722cd6edc,/name/nm2047170/,Emun Elliott,,https://images-na.ssl-images-amazon.com/images/M/MV5BNDVlZmU0NmYtOGM1MS00N2E0LTgxYTYtNTBhZDk1ZTM4M2ViXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNDVlZmU0NmYtOGM1MS00N2E0LTgxYTYtNTBhZDk1ZTM4M2ViXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305001/,Marillion,,,
63a6042abeb772f722cd6edd,/name/nm2835616/,Dean-Charles Chapman,,,,/character/ch0395355/,Martyn Lannister,,,
63a6042abeb772f722cd6ede,/name/nm3126053/,Susie Kelly,,,,/character/ch0305314/,Masha Heddle,,,
63a6042abeb772f722cd6edf,/name/nm4523680/,Kerr Logan,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBlYmZlMGEtMzg5Yy00OGFjLWE3Y2MtNjc2NTViN2ExNzM3XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBlYmZlMGEtMzg5Yy00OGFjLWE3Y2MtNjc2NTViN2ExNzM3XkEyXkFqcGdeQXVyMjg2MTMyNTM@._V1._SX100_SY140_.jpg,/character/ch0305029/,Matthos Seaworth,,,
63a6042abeb772f722cd6ee0,/name/nm1697771/,Ellie Kendrick,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTQwNjI5OF5BMl5BanBnXkFtZTcwOTcyMTEwOQ@@._V1_SY1000_CR0,0,665,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTQwNjI5OF5BMl5BanBnXkFtZTcwOTcyMTEwOQ@@._V1._SX100_SY140_.jpg,/character/ch0316928/,Meera Reed,,,
63a6042abeb772f722cd6ee1,/name/nm2911170/,Laurence Doherty,,,,/character/ch0525536/,Meereen Slave Master,,,
63a6042abeb772f722cd6ee2,/name/nm0819087/,Samantha Spiro,,https://images-na.ssl-images-amazon.com/images/M/MV5BN2U0YmU1Y2EtNTNkOS00MzIxLWI3OTgtNjUwNGY4YTNiNWJlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BN2U0YmU1Y2EtNTNkOS00MzIxLWI3OTgtNjUwNGY4YTNiNWJlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0541191/,Melessa Tarly,,,
